,SECURITY_DA,PRICE
1996-10-25 00:00:00,COXY,57.75
1996-10-28 00:00:00,COXY,57.5
1996-10-29 00:00:00,COXY,57.5
1996-10-30 00:00:00,COXY,57.75
1996-10-31 00:00:00,COXY,57.75
1996-11-01 00:00:00,COXY,57.75
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1996-11-05 00:00:00,COXY,0
1996-11-06 00:00:00,COXY,58.25
1996-11-08 00:00:00,COXY,58.25
1996-11-11 00:00:00,COXY,58
1996-11-15 00:00:00,COXY,58.25
1996-11-18 00:00:00,COXY,58
1996-11-19 00:00:00,COXY,58
1996-11-20 00:00:00,COXY,57.25
1996-11-21 00:00:00,COXY,57
1996-11-22 00:00:00,COXY,57
1996-11-25 00:00:00,COXY,0
1996-12-03 00:00:00,COXY,0
1996-12-05 00:00:00,COXY,0
1996-12-10 00:00:00,COXY,54
1996-12-12 00:00:00,COXY,52
1996-12-16 00:00:00,COXY,52
1996-12-31 00:00:00,COXY,0
1996-01-02 00:00:00,CSD,3.75
1996-01-03 00:00:00,CSD,3.75
1996-01-04 00:00:00,CSD,3.75
1996-01-08 00:00:00,CSD,3.75
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1996-01-09 00:00:00,CSD,3.75
1996-01-11 00:00:00,CSD,3.75
1996-01-12 00:00:00,CSD,3.75
1996-01-16 00:00:00,CSD,3.75
1996-01-17 00:00:00,CSD,3.75
1996-01-22 00:00:00,CSD,3.75
1996-01-23 00:00:00,CSD,3.75
1996-01-24 00:00:00,CSD,3.75
1996-01-25 00:00:00,CSD,3.75
1996-01-26 00:00:00,CSD,3.75
1996-01-29 00:00:00,CSD,3.75
1996-01-30 00:00:00,CSD,3.75
1996-01-31 00:00:00,CSD,3.75
1996-02-02 00:00:00,CSD,3.5
1996-02-06 00:00:00,CSD,3.5
1996-02-07 00:00:00,CSD,3.5
1996-02-08 00:00:00,CSD,3.75
1996-02-09 00:00:00,CSD,3.5
1996-02-12 00:00:00,CSD,3.5
1996-02-13 00:00:00,CSD,3.5
1996-02-19 00:00:00,CSD,3.5
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1996-02-22 00:00:00,CSD,3.5
1996-02-23 00:00:00,CSD,3.5
1996-02-26 00:00:00,CSD,3.5
1996-02-27 00:00:00,CSD,3.5
1996-02-28 00:00:00,CSD,3.5
1996-02-29 00:00:00,CSD,3.5
1996-03-01 00:00:00,CSD,3.5
1996-03-06 00:00:00,CSD,3.75
1996-03-07 00:00:00,CSD,3.75
1996-03-08 00:00:00,CSD,4
1996-03-11 00:00:00,CSD,4.25
1996-03-12 00:00:00,CSD,4
1996-03-13 00:00:00,CSD,4
1996-03-14 00:00:00,CSD,4.25
1996-03-15 00:00:00,CSD,4
1996-03-18 00:00:00,CSD,4
1996-03-19 00:00:00,CSD,4
1996-03-20 00:00:00,CSD,4
1996-03-21 00:00:00,CSD,4
1996-03-22 00:00:00,CSD,4
1996-03-25 00:00:00,CSD,4
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1996-03-26 00:00:00,CSD,3.75
1996-03-27 00:00:00,CSD,4
1996-03-28 00:00:00,CSD,4
1996-03-29 00:00:00,CSD,4.25
1996-04-01 00:00:00,CSD,4
1996-04-02 00:00:00,CSD,4
1996-04-04 00:00:00,CSD,4.25
1996-04-08 00:00:00,CSD,4
1996-04-17 00:00:00,CSD,4
1996-04-18 00:00:00,CSD,4
1996-04-19 00:00:00,CSD,4
1996-04-22 00:00:00,CSD,4
1996-04-23 00:00:00,CSD,4
1996-04-24 00:00:00,CSD,4
1996-04-26 00:00:00,CSD,4
1996-04-29 00:00:00,CSD,4.25
1996-05-06 00:00:00,CSD,4
1996-05-07 00:00:00,CSD,4
1996-05-08 00:00:00,CSD,4
1996-05-10 00:00:00,CSD,4
1996-05-13 00:00:00,CSD,4
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1996-05-14 00:00:00,CSD,4
1996-05-16 00:00:00,CSD,4
1996-05-17 00:00:00,CSD,4
1996-05-20 00:00:00,CSD,4
1996-05-21 00:00:00,CSD,4
1996-05-22 00:00:00,CSD,4
1996-05-27 00:00:00,CSD,4
1996-05-28 00:00:00,CSD,4
1996-05-29 00:00:00,CSD,4
1996-06-05 00:00:00,CSD,3.75
1996-06-06 00:00:00,CSD,4
1996-06-10 00:00:00,CSD,3.75
1996-06-11 00:00:00,CSD,3.5
1996-06-12 00:00:00,CSD,3.5
1996-06-14 00:00:00,CSD,3.5
1996-06-17 00:00:00,CSD,3.5
1996-06-19 00:00:00,CSD,3.5
1996-06-20 00:00:00,CSD,3.5
1996-06-26 00:00:00,CSD,3.5
1996-06-28 00:00:00,CSD,3.5
1996-07-03 00:00:00,CSD,3.5
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1996-07-04 00:00:00,CSD,3.5
1996-07-08 00:00:00,CSD,3.75
1996-07-10 00:00:00,CSD,3.75
1996-07-11 00:00:00,CSD,3.75
1996-07-15 00:00:00,CSD,3.5
1996-07-16 00:00:00,CSD,3.5
1996-07-17 00:00:00,CSD,3.5
1996-07-18 00:00:00,CSD,3.5
1996-07-22 00:00:00,CSD,3.5
1996-07-23 00:00:00,CSD,3.5
1996-07-31 00:00:00,CSD,3.5
1996-08-01 00:00:00,CSD,3.5
1996-08-02 00:00:00,CSD,3.5
1996-08-05 00:00:00,CSD,3.5
1996-08-06 00:00:00,CSD,3.5
1996-08-07 00:00:00,CSD,3.5
1996-08-08 00:00:00,CSD,3.5
1996-08-12 00:00:00,CSD,3.5
1996-08-14 00:00:00,CSD,3.5
1996-08-15 00:00:00,CSD,3.5
1996-08-20 00:00:00,CSD,3.5
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1996-08-22 00:00:00,CSD,3.5
1996-08-23 00:00:00,CSD,3.75
1996-08-26 00:00:00,CSD,3.75
1996-08-27 00:00:00,CSD,3.75
1996-08-29 00:00:00,CSD,3.75
1996-08-30 00:00:00,CSD,4
1996-09-02 00:00:00,CSD,4
1996-09-03 00:00:00,CSD,4
1996-09-04 00:00:00,CSD,4
1996-09-05 00:00:00,CSD,3.75
1996-09-06 00:00:00,CSD,3.75
1996-09-12 00:00:00,CSD,3.75
1996-09-13 00:00:00,CSD,3.75
1996-09-17 00:00:00,CSD,3.75
1996-09-19 00:00:00,CSD,3.75
1996-09-24 00:00:00,CSD,3.75
1996-09-25 00:00:00,CSD,3.75
1996-09-27 00:00:00,CSD,3.75
1996-10-01 00:00:00,CSD,3.75
1996-10-02 00:00:00,CSD,3.75
1996-10-03 00:00:00,CSD,3.75
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1996-10-04 00:00:00,CSD,3.75
1996-10-07 00:00:00,CSD,3.75
1996-10-08 00:00:00,CSD,3.5
1996-10-09 00:00:00,CSD,3.75
1996-10-10 00:00:00,CSD,3.75
1996-10-15 00:00:00,CSD,4
1996-10-18 00:00:00,CSD,4
1996-10-21 00:00:00,CSD,3.75
1996-10-22 00:00:00,CSD,3.75
1996-10-23 00:00:00,CSD,4
1996-10-24 00:00:00,CSD,4
1996-10-28 00:00:00,CSD,3.75
1996-10-30 00:00:00,CSD,3.75
1996-10-31 00:00:00,CSD,4
1996-11-01 00:00:00,CSD,4
1996-11-05 00:00:00,CSD,4
1996-11-06 00:00:00,CSD,4.25
1996-11-08 00:00:00,CSD,4.25
1996-11-11 00:00:00,CSD,4.5
1996-11-12 00:00:00,CSD,4.5
1996-11-13 00:00:00,CSD,4.5
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1996-11-14 00:00:00,CSD,4.5
1996-11-15 00:00:00,CSD,4.5
1996-11-19 00:00:00,CSD,4.25
1996-11-20 00:00:00,CSD,4
1996-11-21 00:00:00,CSD,4
1996-11-22 00:00:00,CSD,4
1996-11-25 00:00:00,CSD,4
1996-11-26 00:00:00,CSD,4.25
1996-11-27 00:00:00,CSD,4
1996-11-28 00:00:00,CSD,4
1996-11-29 00:00:00,CSD,4.25
1996-12-02 00:00:00,CSD,4.25
1996-12-03 00:00:00,CSD,4.25
1996-12-04 00:00:00,CSD,4.25
1996-12-05 00:00:00,CSD,4.25
1996-12-06 00:00:00,CSD,4
1996-12-09 00:00:00,CSD,4.25
1996-12-10 00:00:00,CSD,4
1996-12-11 00:00:00,CSD,4
1996-12-13 00:00:00,CSD,4.25
1996-12-16 00:00:00,CSD,4
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1996-12-17 00:00:00,CSD,4.25
1996-12-18 00:00:00,CSD,4
1996-12-20 00:00:00,CSD,4.25
1996-12-23 00:00:00,CSD,4.25
1996-12-27 00:00:00,CSD,4.25
1996-12-30 00:00:00,CSD,4.5
1996-12-31 00:00:00,CSD,4.25
1996-01-02 00:00:00,CSEC,19.25
1996-01-03 00:00:00,CSEC,19
1996-01-08 00:00:00,CSEC,19
1996-01-12 00:00:00,CSEC,19.25
1996-01-16 00:00:00,CSEC,19.25
1996-01-18 00:00:00,CSEC,19
1996-01-23 00:00:00,CSEC,19
1996-01-24 00:00:00,CSEC,18
1996-01-25 00:00:00,CSEC,0
1996-01-26 00:00:00,CSEC,18
1996-01-30 00:00:00,CSEC,18
1996-01-31 00:00:00,CSEC,18
1996-02-07 00:00:00,CSEC,17
1996-02-08 00:00:00,CSEC,17
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1996-02-09 00:00:00,CSEC,16.5
1996-02-12 00:00:00,CSEC,16.25
1996-02-13 00:00:00,CSEC,16
1996-02-16 00:00:00,CSEC,16
1996-02-20 00:00:00,CSEC,16
1996-02-23 00:00:00,CSEC,16
1996-02-26 00:00:00,CSEC,16
1996-02-27 00:00:00,CSEC,16.5
1996-02-28 00:00:00,CSEC,16
1996-02-29 00:00:00,CSEC,16
1996-03-01 00:00:00,CSEC,0
1996-03-05 00:00:00,CSEC,16.5
1996-03-06 00:00:00,CSEC,17
1996-03-07 00:00:00,CSEC,18.5
1996-03-08 00:00:00,CSEC,20.5
1996-03-11 00:00:00,CSEC,21
1996-03-12 00:00:00,CSEC,20
1996-03-13 00:00:00,CSEC,19
1996-03-14 00:00:00,CSEC,20.25
1996-03-15 00:00:00,CSEC,20.5
1996-03-18 00:00:00,CSEC,20
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1996-03-19 00:00:00,CSEC,20
1996-03-20 00:00:00,CSEC,19.75
1996-03-21 00:00:00,CSEC,19.5
1996-03-22 00:00:00,CSEC,19.5
1996-03-27 00:00:00,CSEC,19.75
1996-03-28 00:00:00,CSEC,19
1996-03-29 00:00:00,CSEC,0
1996-04-04 00:00:00,CSEC,18.25
1996-04-09 00:00:00,CSEC,18
1996-04-19 00:00:00,CSEC,18
1996-04-22 00:00:00,CSEC,17.75
1996-04-23 00:00:00,CSEC,17.5
1996-04-25 00:00:00,CSEC,18
1996-04-26 00:00:00,CSEC,0
1996-05-07 00:00:00,CSEC,18
1996-05-08 00:00:00,CSEC,18
1996-05-09 00:00:00,CSEC,18
1996-05-10 00:00:00,CSEC,18
1996-05-14 00:00:00,CSEC,18
1996-05-15 00:00:00,CSEC,18
1996-05-21 00:00:00,CSEC,18
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1996-05-22 00:00:00,CSEC,0
1996-05-28 00:00:00,CSEC,18
1996-05-29 00:00:00,CSEC,18
1996-05-30 00:00:00,CSEC,18
1996-06-03 00:00:00,CSEC,17.75
1996-06-04 00:00:00,CSEC,17
1996-06-06 00:00:00,CSEC,0
1996-06-10 00:00:00,CSEC,0
1996-06-18 00:00:00,CSEC,15
1996-06-19 00:00:00,CSEC,0
1996-06-21 00:00:00,CSEC,14
1996-06-24 00:00:00,CSEC,13
1996-06-25 00:00:00,CSEC,12
1996-06-26 00:00:00,CSEC,11
1996-06-27 00:00:00,CSEC,11
1996-06-28 00:00:00,CSEC,11
1996-07-03 00:00:00,CSEC,11
1996-07-08 00:00:00,CSEC,11.25
1996-07-09 00:00:00,CSEC,11
1996-07-11 00:00:00,CSEC,11.25
1996-07-12 00:00:00,CSEC,11
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1996-07-15 00:00:00,CSEC,10
1996-07-16 00:00:00,CSEC,9.75
1996-07-17 00:00:00,CSEC,9
1996-07-19 00:00:00,CSEC,10.5
1996-07-25 00:00:00,CSEC,0
1996-07-31 00:00:00,CSEC,11.5
1996-08-02 00:00:00,CSEC,12
1996-08-06 00:00:00,CSEC,12.5
1996-08-09 00:00:00,CSEC,13.5
1996-08-12 00:00:00,CSEC,13.5
1996-08-14 00:00:00,CSEC,13.25
1996-08-15 00:00:00,CSEC,13.5
1996-08-16 00:00:00,CSEC,13.25
1996-08-19 00:00:00,CSEC,13.25
1996-08-20 00:00:00,CSEC,13.25
1996-08-21 00:00:00,CSEC,13.25
1996-08-23 00:00:00,CSEC,13.25
1996-08-27 00:00:00,CSEC,12.75
1996-08-29 00:00:00,CSEC,12.75
1996-08-30 00:00:00,CSEC,12.75
1996-09-02 00:00:00,CSEC,12.75
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1996-09-04 00:00:00,CSEC,13
1996-09-05 00:00:00,CSEC,13
1996-09-12 00:00:00,CSEC,12.5
1996-09-16 00:00:00,CSEC,12.5
1996-09-17 00:00:00,CSEC,12.5
1996-09-18 00:00:00,CSEC,12.5
1996-09-19 00:00:00,CSEC,13
1996-09-20 00:00:00,CSEC,13
1996-09-24 00:00:00,CSEC,13.5
1996-10-01 00:00:00,CSEC,14.5
1996-10-07 00:00:00,CSEC,15
1996-10-09 00:00:00,CSEC,0
1996-10-15 00:00:00,CSEC,14.5
1996-10-16 00:00:00,CSEC,15
1996-10-17 00:00:00,CSEC,15
1996-10-18 00:00:00,CSEC,16
1996-10-21 00:00:00,CSEC,16
1996-10-22 00:00:00,CSEC,16
1996-10-24 00:00:00,CSEC,15
1996-10-25 00:00:00,CSEC,15
1996-10-30 00:00:00,CSEC,14.75
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1996-10-31 00:00:00,CSEC,15
1996-11-01 00:00:00,CSEC,15
1996-11-05 00:00:00,CSEC,14.75
1996-11-07 00:00:00,CSEC,15
1996-11-08 00:00:00,CSEC,15.25
1996-11-12 00:00:00,CSEC,16.25
1996-11-13 00:00:00,CSEC,16
1996-11-15 00:00:00,CSEC,15
1996-11-20 00:00:00,CSEC,14
1996-11-21 00:00:00,CSEC,13.5
1996-11-22 00:00:00,CSEC,13.5
1996-11-25 00:00:00,CSEC,0
1996-11-26 00:00:00,CSEC,13.25
1996-12-13 00:00:00,CSEC,13
1996-12-16 00:00:00,CSEC,12.5
1996-12-23 00:00:00,CSEC,0
1996-12-30 00:00:00,CSEC,13.5
1996-12-31 00:00:00,CSEC,0
1996-01-03 00:00:00,CSF,10.75
1996-01-04 00:00:00,CSF,10.5
1996-01-08 00:00:00,CSF,10.5
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1996-01-09 00:00:00,CSF,10.25
1996-01-10 00:00:00,CSF,10.25
1996-01-11 00:00:00,CSF,10.25
1996-01-12 00:00:00,CSF,10.25
1996-01-16 00:00:00,CSF,10
1996-01-17 00:00:00,CSF,10
1996-01-18 00:00:00,CSF,9.5
1996-01-19 00:00:00,CSF,9
1996-01-22 00:00:00,CSF,9.5
1996-01-23 00:00:00,CSF,9.25
1996-01-24 00:00:00,CSF,9.25
1996-01-25 00:00:00,CSF,9
1996-01-26 00:00:00,CSF,9
1996-01-29 00:00:00,CSF,9.25
1996-01-30 00:00:00,CSF,9.5
1996-02-06 00:00:00,CSF,8.5
1996-02-07 00:00:00,CSF,7
1996-02-08 00:00:00,CSF,7
1996-02-09 00:00:00,CSF,7.5
1996-02-12 00:00:00,CSF,8.25
1996-02-13 00:00:00,CSF,9
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1996-02-14 00:00:00,CSF,9.25
1996-02-15 00:00:00,CSF,9
1996-02-16 00:00:00,CSF,9
1996-02-19 00:00:00,CSF,8.5
1996-02-20 00:00:00,CSF,8.5
1996-02-21 00:00:00,CSF,9
1996-02-22 00:00:00,CSF,8.75
1996-02-23 00:00:00,CSF,9
1996-02-26 00:00:00,CSF,9
1996-02-27 00:00:00,CSF,8.75
1996-02-28 00:00:00,CSF,8.5
1996-02-29 00:00:00,CSF,8.75
1996-03-01 00:00:00,CSF,8.5
1996-03-05 00:00:00,CSF,8.75
1996-03-06 00:00:00,CSF,9
1996-03-07 00:00:00,CSF,9
1996-03-08 00:00:00,CSF,10.75
1996-03-11 00:00:00,CSF,11
1996-03-12 00:00:00,CSF,10.25
1996-03-13 00:00:00,CSF,10
1996-03-14 00:00:00,CSF,10
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1996-03-15 00:00:00,CSF,9.75
1996-03-18 00:00:00,CSF,9.5
1996-03-19 00:00:00,CSF,9
1996-03-20 00:00:00,CSF,9
1996-03-21 00:00:00,CSF,9
1996-03-22 00:00:00,CSF,9.25
1996-03-25 00:00:00,CSF,9.25
1996-03-26 00:00:00,CSF,9.5
1996-03-27 00:00:00,CSF,9.25
1996-03-28 00:00:00,CSF,9
1996-03-29 00:00:00,CSF,9
1996-04-01 00:00:00,CSF,9
1996-04-02 00:00:00,CSF,9
1996-04-04 00:00:00,CSF,9.5
1996-04-08 00:00:00,CSF,9.25
1996-04-09 00:00:00,CSF,9.25
1996-04-10 00:00:00,CSF,9.25
1996-04-15 00:00:00,CSF,9.25
1996-04-17 00:00:00,CSF,9.5
1996-04-18 00:00:00,CSF,9.5
1996-04-19 00:00:00,CSF,9.5
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1996-04-22 00:00:00,CSF,9
1996-04-23 00:00:00,CSF,8.75
1996-04-24 00:00:00,CSF,9
1996-04-25 00:00:00,CSF,9
1996-04-26 00:00:00,CSF,9.25
1996-04-29 00:00:00,CSF,9.25
1996-04-30 00:00:00,CSF,9.5
1996-05-06 00:00:00,CSF,9
1996-05-07 00:00:00,CSF,9.25
1996-05-08 00:00:00,CSF,9
1996-05-09 00:00:00,CSF,9
1996-05-10 00:00:00,CSF,9.25
1996-05-13 00:00:00,CSF,9
1996-05-14 00:00:00,CSF,9
1996-05-15 00:00:00,CSF,9
1996-05-16 00:00:00,CSF,9
1996-05-17 00:00:00,CSF,9
1996-05-20 00:00:00,CSF,9
1996-05-21 00:00:00,CSF,9
1996-05-24 00:00:00,CSF,8.75
1996-05-28 00:00:00,CSF,8.75
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1996-05-29 00:00:00,CSF,8.5
1996-05-30 00:00:00,CSF,7.5
1996-06-03 00:00:00,CSF,7.25
1996-06-04 00:00:00,CSF,8
1996-06-05 00:00:00,CSF,8
1996-06-06 00:00:00,CSF,7.5
1996-06-07 00:00:00,CSF,7.25
1996-06-10 00:00:00,CSF,7.25
1996-06-11 00:00:00,CSF,7.25
1996-06-12 00:00:00,CSF,7
1996-06-13 00:00:00,CSF,7
1996-06-17 00:00:00,CSF,7
1996-06-18 00:00:00,CSF,7
1996-06-19 00:00:00,CSF,7
1996-06-20 00:00:00,CSF,6.75
1996-06-21 00:00:00,CSF,6.75
1996-06-24 00:00:00,CSF,6.25
1996-06-25 00:00:00,CSF,6.25
1996-06-26 00:00:00,CSF,6.25
1996-06-27 00:00:00,CSF,6
1996-06-28 00:00:00,CSF,5.5
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1996-07-01 00:00:00,CSF,6
1996-07-02 00:00:00,CSF,5.75
1996-07-03 00:00:00,CSF,5.75
1996-07-04 00:00:00,CSF,5.5
1996-07-05 00:00:00,CSF,5.75
1996-07-08 00:00:00,CSF,5.5
1996-07-09 00:00:00,CSF,5.75
1996-07-10 00:00:00,CSF,5.5
1996-07-11 00:00:00,CSF,5.25
1996-07-12 00:00:00,CSF,5
1996-07-15 00:00:00,CSF,4.5
1996-07-16 00:00:00,CSF,3.75
1996-07-17 00:00:00,CSF,4.25
1996-07-18 00:00:00,CSF,4.75
1996-07-19 00:00:00,CSF,5.25
1996-07-22 00:00:00,CSF,5.25
1996-07-23 00:00:00,CSF,5.25
1996-07-24 00:00:00,CSF,5.75
1996-07-26 00:00:00,CSF,5.75
1996-07-31 00:00:00,CSF,6
1996-08-01 00:00:00,CSF,6.5
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1996-08-05 00:00:00,CSF,6.75
1996-08-06 00:00:00,CSF,7
1996-08-07 00:00:00,CSF,7.5
1996-08-08 00:00:00,CSF,7.75
1996-08-09 00:00:00,CSF,7.25
1996-08-12 00:00:00,CSF,6.75
1996-08-13 00:00:00,CSF,6.75
1996-08-14 00:00:00,CSF,6.75
1996-08-15 00:00:00,CSF,6.75
1996-08-16 00:00:00,CSF,7
1996-08-20 00:00:00,CSF,7
1996-08-21 00:00:00,CSF,6.75
1996-08-22 00:00:00,CSF,6.75
1996-08-23 00:00:00,CSF,6.25
1996-08-26 00:00:00,CSF,6.25
1996-08-27 00:00:00,CSF,6.25
1996-08-29 00:00:00,CSF,6.25
1996-08-30 00:00:00,CSF,6.5
1996-09-02 00:00:00,CSF,6.5
1996-09-03 00:00:00,CSF,6.25
1996-09-04 00:00:00,CSF,6.25
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1996-09-05 00:00:00,CSF,6.5
1996-09-06 00:00:00,CSF,6.5
1996-09-09 00:00:00,CSF,6.25
1996-09-10 00:00:00,CSF,6.25
1996-09-11 00:00:00,CSF,6.25
1996-09-12 00:00:00,CSF,6.25
1996-09-13 00:00:00,CSF,6.5
1996-09-16 00:00:00,CSF,6.25
1996-09-17 00:00:00,CSF,6.25
1996-09-18 00:00:00,CSF,6.5
1996-09-19 00:00:00,CSF,6.5
1996-09-20 00:00:00,CSF,6.25
1996-09-23 00:00:00,CSF,6.25
1996-09-24 00:00:00,CSF,6.25
1996-09-25 00:00:00,CSF,6.25
1996-09-27 00:00:00,CSF,6.25
1996-09-30 00:00:00,CSF,6.5
1996-10-01 00:00:00,CSF,7
1996-10-02 00:00:00,CSF,7
1996-10-03 00:00:00,CSF,7
1996-10-04 00:00:00,CSF,6.75
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1996-10-07 00:00:00,CSF,6.5
1996-10-08 00:00:00,CSF,6.5
1996-10-09 00:00:00,CSF,6.5
1996-10-10 00:00:00,CSF,6.5
1996-10-11 00:00:00,CSF,6.5
1996-10-14 00:00:00,CSF,6.5
1996-10-15 00:00:00,CSF,6.5
1996-10-16 00:00:00,CSF,6.75
1996-10-17 00:00:00,CSF,6.75
1996-10-18 00:00:00,CSF,7
1996-10-21 00:00:00,CSF,7
1996-10-22 00:00:00,CSF,7
1996-10-23 00:00:00,CSF,6.75
1996-10-24 00:00:00,CSF,7
1996-10-25 00:00:00,CSF,7.25
1996-10-28 00:00:00,CSF,7.25
1996-10-29 00:00:00,CSF,7.5
1996-10-30 00:00:00,CSF,7.75
1996-10-31 00:00:00,CSF,7.5
1996-11-01 00:00:00,CSF,7.5
1996-11-04 00:00:00,CSF,7.75
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1996-11-05 00:00:00,CSF,7.75
1996-11-06 00:00:00,CSF,8
1996-11-07 00:00:00,CSF,8.5
1996-11-08 00:00:00,CSF,8.75
1996-11-11 00:00:00,CSF,9
1996-11-12 00:00:00,CSF,8.25
1996-11-13 00:00:00,CSF,8
1996-11-14 00:00:00,CSF,7.5
1996-11-15 00:00:00,CSF,7.5
1996-11-18 00:00:00,CSF,7.75
1996-11-19 00:00:00,CSF,7.75
1996-11-20 00:00:00,CSF,7.5
1996-11-21 00:00:00,CSF,7.5
1996-11-22 00:00:00,CSF,7.5
1996-11-25 00:00:00,CSF,7.25
1996-11-26 00:00:00,CSF,7.25
1996-11-27 00:00:00,CSF,7.25
1996-11-28 00:00:00,CSF,7.25
1996-11-29 00:00:00,CSF,7.25
1996-12-02 00:00:00,CSF,7.25
1996-12-03 00:00:00,CSF,7
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1996-12-04 00:00:00,CSF,7
1996-12-05 00:00:00,CSF,7
1996-12-06 00:00:00,CSF,7
1996-12-09 00:00:00,CSF,6.75
1996-12-11 00:00:00,CSF,6.75
1996-12-12 00:00:00,CSF,6.75
1996-12-13 00:00:00,CSF,6.75
1996-12-16 00:00:00,CSF,6.75
1996-12-17 00:00:00,CSF,6.75
1996-12-18 00:00:00,CSF,7
1996-12-19 00:00:00,CSF,7.25
1996-12-20 00:00:00,CSF,7.5
1996-12-23 00:00:00,CSF,7.5
1996-12-27 00:00:00,CSF,7.5
1996-12-30 00:00:00,CSF,7.5
1996-12-31 00:00:00,CSF,7.5
1996-01-02 00:00:00,CSYN,12
1996-01-03 00:00:00,CSYN,12
1996-04-30 00:00:00,CSYN,9.5
1996-05-06 00:00:00,CSYN,9
1996-05-07 00:00:00,CSYN,9
SECURITY_DA,COMP,CLOSE_PRICE
-----------,----,-----------
1996-05-09 00:00:00,CSYN,8.5
1996-05-14 00:00:00,CSYN,0
1996-05-16 00:00:00,CSYN,8.5
1996-11-21 00:00:00,CSYN,7
1996-11-25 00:00:00,CSYN,7
1996-12-04 00:00:00,CSYN,6.5
1996-12-05 00:00:00,CSYN,6
1996-12-06 00:00:00,CSYN,5
1996-12-20 00:00:00,CSYN,5
1996-12-27 00:00:00,CSYN,4.5
1996-12-31 00:00:00,CSYN,4.5
1996-01-02 00:00:00,CTC,35
1996-01-03 00:00:00,CTC,35
1996-01-04 00:00:00,CTC,35
1996-01-08 00:00:00,CTC,36.25
1996-01-10 00:00:00,CTC,36.5
1996-01-11 00:00:00,CTC,37
1996-01-12 00:00:00,CTC,25.5
1996-01-16 00:00:00,CTC,26
1996-01-17 00:00:00,CTC,26
1996-01-18 00:00:00,CTC,26
1996-01-19 00:00:00,CTC,25.75
1996-01-22 00:00:00,CTC,25.5
1996-01-23 00:00:00,CTC,25.5
1996-01-24 00:00:00,CTC,25.5
1996-01-25 00:00:00,CTC,24
1996-01-26 00:00:00,CTC,24.5
1996-01-29 00:00:00,CTC,25.5
1996-02-06 00:00:00,CTC,25.5
1996-02-07 00:00:00,CTC,24.5
1996-02-08 00:00:00,CTC,24.5
1996-02-09 00:00:00,CTC,25.25
1996-02-13 00:00:00,CTC,25.5
1996-02-14 00:00:00,CTC,25.5
1996-02-15 00:00:00,CTC,25.5
1996-02-16 00:00:00,CTC,26
1996-02-20 00:00:00,CTC,26
1996-02-26 00:00:00,CTC,26
1996-02-28 00:00:00,CTC,26.5
1996-02-29 00:00:00,CTC,26
1996-03-01 00:00:00,CTC,27
1996-03-05 00:00:00,CTC,28.25
1996-03-06 00:00:00,CTC,29.5
1996-03-07 00:00:00,CTC,30.5
1996-03-08 00:00:00,CTC,30.5
1996-03-11 00:00:00,CTC,30
1996-03-12 00:00:00,CTC,30
1996-03-13 00:00:00,CTC,29
1996-03-14 00:00:00,CTC,29
1996-03-15 00:00:00,CTC,28
1996-03-18 00:00:00,CTC,27.75
1996-03-19 00:00:00,CTC,27.25
1996-03-20 00:00:00,CTC,26.5
1996-03-21 00:00:00,CTC,26
1996-03-22 00:00:00,CTC,26
1996-03-26 00:00:00,CTC,26.5
1996-03-27 00:00:00,CTC,26.75
1996-03-28 00:00:00,CTC,26.75
1996-03-29 00:00:00,CTC,27
1996-04-01 00:00:00,CTC,27.25
1996-04-02 00:00:00,CTC,27
1996-04-04 00:00:00,CTC,27
1996-04-08 00:00:00,CTC,27
1996-04-09 00:00:00,CTC,26.75
